Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO014537,Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke Giver ikke altid mælk i mælkedrikke,"['130302366', '130302294', '130302197', '130302194', '130302173']","[1.0, 3.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO002859,"Giver ikke nok på latte (mellem og stor)
De andre mælkedrikke er ikke testet. Giver ikke nok på latte (mellem og stor)
De andre mælkedrikke er ikke testet.","['130301715', '130301806']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033841,Voldsom mislyd ved brygning/kværning. Lyder ligesom 2 mønter der kører mod hinanden. Voldsom mislyd ved brygning/kværning. Lyder ligesom 2 mønter der kører mod hinanden.,"['130301317', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO039523,Maskine melder piston error og udlevere kun mælk.  Maskine melder piston error og udlevere kun mælk.  Maskine melder piston error og udlevere kun mælk. ,"['130301280', '130301175R', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO005672,"Maskinen går i stå i rens og siger derefter cold start rinse. Når man trykker, går den i stå igen kort efter.",['130301342'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO031499,Slår HFI relæ Slår HFI relæ,"['130301316', '130301715']","[2.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO008024,"Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring. Meldte komponentfejl i går. Nu bliver den ved med at bede om rengøring. De har kørt rengøring i går aftes og igen to gange i dag, men den beder fortsat om rengøring.","['130302200', '130302244', '132000000', '130302268', '130302199', '130302269', '131000011R', '130302263']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO050864,"Vil ikke udlevere mælk, melder ingen fejl og har efterset mælkesug. De synes også at den ofte doserer forkert. Vidste ikke om det kun var ved mælkedrikke eller andre drikke. Vil ikke udlevere mælk, melder ingen fejl og har efterset mælkesug. De synes også at den ofte doserer forkert. Vidste ikke om det kun var ved mælkedrikke eller andre drikke.","['130302244', '130306027']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO019008,"Vi har besøgt denne flere gange med fejlen, tager strømmen.
Anna siger at det er kaffemaskinen der gør det og at hun har videoer af det. Her til morgen tog den strømmen igen og sagde et højt bang.",['131000003R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO023946,"De vil gerne have besøg i dag om mulig.
Deres kaffemaskine slår Hfi relæ.
Deres Elektrikker ringede for dem og han siger, at han har pillet 2 ledninger ud af ""madkasse"" lige ved siden af, så de kan bruge resten af deres maskiner.
Vi kan ikke ringe til elektrikker da han går på weekend, men fik hans nr. 2979 5563.
 De vil gerne have besøg i dag om mulig.
Deres kaffemaskine slår Hfi relæ.
Deres Elektrikker ringede for dem og han siger, at han har pillet 2 ledninger ud af ""madkasse"" lige ved siden af, så de kan bruge resten af deres maskiner.
Vi kan ikke ringe til elektrikker da han går på weekend, men fik hans nr. 2979 5563.
","['130301705', '130301651']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO047317,Kommer meget vand i grumseskuffen og kommer ikke nok vand ved the og americano. Kommer meget vand i grumseskuffen og kommer ikke nok vand ved the og americano. Kommer meget vand i grumseskuffen og kommer ikke nok vand ved the og americano.,"['130301535', '130301318', '130301892']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO049308,"Forebyggende service er planlagt til d. 22/10-24 ved KE.
Melder piston error. Har tømt grumseskuffe, men fejlmelding kommer igen. Forebyggende service er planlagt til d. 22/10-24 ved KE.
Melder piston error. Har tømt grumseskuffe, men fejlmelding kommer igen.","['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO032557,Maskine vil slet ikke registrere blå rensenøgle. Maskine vil slet ikke registrere blå rensenøgle.,"['132000000', '130302422']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO017056,Laver tynd kaffe + larmer rigtig meget når den køre rens. Som om noget sidder i klemme,['130301624'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO038207,"Dobbeltshot kommer på 6 sek. men bagefter på 22 sek. Er svingende. Samt steamer og kogende vand gik ud. Forsøgt genstart. Står og brummer mere end den plejer også uden brug. 
Husk at aflæse kopper. Der skal afregnes for flexaftale Dobbeltshot kommer på 6 sek. men bagefter på 22 sek. Er svingende. Samt steamer og kogende vand gik ud. Forsøgt genstart. Står og brummer mere end den plejer også uden brug. 
Husk at aflæse kopper. Der skal afregnes for flexaftale Dobbeltshot kommer på 6 sek. men bagefter på 22 sek. Er svingende. Samt steamer og kogende vand gik ud. Forsøgt genstart. Står og brummer mere end den plejer også uden brug. 
Husk at aflæse kopper. Der skal afregnes for flexaftale","['130301624', '130301175R', '130301280']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO044123,Melder vandflowfejl. Der er åben for vandet. Melder vandflowfejl. Der er åben for vandet.,"['130301657', '130304345']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO051022,"Skærmen virker ikke. Kan ikke starte rens på den. Skærmen blev skiftet i fredags, de troede ikke at vi havde været forbi endnu, da det er samme oplevelse som før besøget i fredags.",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO032805,Drypper fra afløbsslange. Drypper fra afløbsslange.,"['130301728R', '130301903']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO049174,Maskine sagde et brag og slukkede mens de brugte den. Lugter brændt og er lys i knap ved grumseskuffe. Sikring er ikke sprunget og bedt dem slukke maskine. Maskine sagde et brag og slukkede mens de brugte den. Lugter brændt og er lys i knap ved grumseskuffe. Sikring er ikke sprunget og bedt dem slukke maskine.,"['130301903', '130301329']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO053599,"Stadig utæt, mere end før.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO044360,Ved alm kaffe giver den kun halve eller kvarte kopper. Har efterset at der er ingredienser og åbent for vand. ,['130301867'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO003087,"Maskine larmer efter bryg. Lyder som 2 metaldele, der går mod hinanden. Måske den skal smøres. Maskine larmer efter bryg. Lyder som 2 metaldele, der går mod hinanden. Måske den skal smøres.","['130301317', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO046869,Røde pind bag rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO049224,"Maskine melder vandflowfejl kun ved brug af tevand. Udleverer lidt, men stopper så.",['130306112'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO004305,vand i grumsebakke i stedet for kar vand i grumsebakke i stedet for kar vand i grumsebakke i stedet for kar vand i grumsebakke i stedet for kar,"['130301175', '130301273', '130301624', '130301892']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO050244,Registrerer ikke rød rensenøgle.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO039285,"Kakao flyder over mixerskål, og bliver fyldt med vand, har forsøgt med rengøring i går, men fejler igen i dag.  *** Kan ikke gennemføre rengøringsprogram, efter genstart melder maskinen systemtid beskadiget. **",['130300149'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO032068,Piston til rød rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO001725,"På alm kaffe, ryger vandet ned i grumseskuffen",['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO010937,"Når de trækker en kop kaffe, sprutter kaffen ud bag ved udløbet Når de trækker en kop kaffe, sprutter kaffen ud bag ved udløbet","['102128', '130301769']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO032029,"Melder wait, please heating up. Melder wait, please heating up.","['130305536', '130301453']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO023930,"Efter vi har været forbi i går, fejler under rengøring, han kan ikke oplyse under hvilke step.
De har prøvet at genstarte og køre rengøring igen.
",['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO044021,Melder fejlkode 122 - Milk product temperature is too high + 116 - Cleaning temp. too high Melder fejlkode 122 - Milk product temperature is too high + 116 - Cleaning temp. too high,"['130302221', '130302461']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO037156,Melder vandflowfejl. Melder vandflowfejl.,"['130301273', '130302388']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO015752,Maskine skriver flow system error og giver kun mælk.,['130301529'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO048069,"Hun oplyser at der er en blokering i slangen, da den ikke vil køre rengøring og kan ikke lave mælkedrikke uden at oversvømme det hele. Hun oplyser at der er en blokering i slangen, da den ikke vil køre rengøring og kan ikke lave mælkedrikke uden at oversvømme det hele. Hun oplyser at der er en blokering i slangen, da den ikke vil køre rengøring og kan ikke lave mælkedrikke uden at oversvømme det hele.","['130301715', '130302396', '130301535']","[1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO025671,Lækker under maskinen. Egen tekniker mener der er en slange der er defekt.,['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO027511,"Besøg gerne i dag.
De har lige kørt rengøringsprogrammet igennem. De kan ikke melde til maskine at rensevæske er taget ud af køleskab. Der er rensevæske under maskinen.",['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO009885,Føler i rød rensenøgle er knækket. Medarbejder havde forsøgt at sætte to rensetabs i nøglen. Føler i rød rensenøgle er knækket. Medarbejder havde forsøgt at sætte to rensetabs i nøglen.,"['130302422', '130302194']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO013788,"Har ikke virket siden i torsdags.
Kan slet ikke lave kaffe. 
",['130301844'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO031409,"Utæt under maskinen, ser ud til at komme fra afløb under drypbakke
Noter H-modulnummer til BCA.
Der er regenereringssag på denne maskine",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO031778,Er utæt ved toppen af steamer ved pakningen. Er utæt ved toppen af steamer ved pakningen. Er utæt ved toppen af steamer ved pakningen. Er utæt ved toppen af steamer ved pakningen. Er utæt ved toppen af steamer ved pakningen.,"['130301811', '130301796', '130301329', '130301590', '130301918']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO025591,Den laver ingen skum Den laver ingen skum,"['130301127', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO015167,"Beder om renseprogram, når den er færdig med renseprogram.
",['130302313'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO034921,"Slår HFI relæet fra, vil I se på det.
Jeg tror også der er noget andet galt med maskinen, kaffen var meget stærk og når man tog mælk, kom der en del vand først.
",['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO030851,"Split i rensenøgle knækket.
Michael siger det er på 3.sal men den placering kan jeg ikke finde",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO030847,"rensenøgle til mælk defekt, tappen sider fast",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO032310,Utæt med vand og mælke inde i maskinen og under maskinen. Køleskab lugter og skabet med udstyr lugter også. Spørg gerne personalet ift. det med lugten.,['130301492'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO047128,Vandskade,['130304344'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO031599,Steamer varmer ikke. Kan ikke lave tevand eller steame. Har prøvet og slukke og tænde. Efter 2 kopper virker den igen ikke. Steamer varmer ikke. Kan ikke lave tevand eller steame. Har prøvet og slukke og tænde. Efter 2 kopper virker den igen ikke. Steamer varmer ikke. Kan ikke lave tevand eller steame. Har prøvet og slukke og tænde. Efter 2 kopper virker den igen ikke. Steamer varmer ikke. Kan ikke lave tevand eller steame. Har prøvet og slukke og tænde. Efter 2 kopper virker den igen ikke.,"['130301529', '130301860', '130301811', '131000003R']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO004856,Fra mail: Kaffemaskine larmer efter man har lavet kaffe,['130301923'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO027726,Maskinen er utæt. Der løber kaffe ud over det hele og ned på gulvet. Kunden siger det haster.,['130302253'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO046702,Maskine er begyndt at larme meget i den sidste del af rengøringsprogram.,['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO001103,Mail fra CK: Mælken fryser i køleskabet. Mail fra CK: Mælken fryser i køleskabet.,"['130302070', '130302425']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO035631,"Maskinen kører rens, men stopper efter 8 sekunder. De har prøver at genstarte, men uden held. Maskinen kører rens, men stopper efter 8 sekunder. De har prøver at genstarte, men uden held.","['130302125', '130301845']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO026381,"Ring i dag og info tid for besøg. Ønsker besøg i dag.
Magnet i grumsebeholder mangler",['130301385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO041963,Tappen i den røde rensenøgle er knækket af.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO032273,"Giver ikke kakao. Rengøring forsøgt, men hjalp ikke.",['130302158'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO024132,Maskinen skriver komponentfejl under rengøring og vil ikke fuldføre. ,['130302025'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO006937,Vil ikke reg. mælken,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO013728,Ingen tryk på streamarm. ,['131000003R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO008119,Står og drypper med lidt vand/mælk under maskine,['130302194'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO029942,Fylder ikke nok mælk i drikkene. Har prøvet at rense filter i mælkesug.,['130302287'],[2.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO053475,"Kontakt personale ved besøg. Pind i rød rensenøgle er knækket. skal have indstillet flere drikke. bla. fjernet juledrikke, rettet på tevand og tilføjet kakao med mælk.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 PF RS TC,Nedbrud
WO018893,Der kommer ingen mælk ud ved mælkedrikke. Den larmer meget og sprutter. Kunden har tjekket slanger og genstartet. ,['130302403'],[4.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO049641,Sender kakao i spildbakken og ikke i koppen.  kd. har tjekket udleveringshovedet.,['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO021338,"Driller med mælk, fylder vand i mælken Driller med mælk, fylder vand i mælken","['131000009R', '130301901']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO002912,Ny mælkesugeslange.,['130301428'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO020492,"Genkørsel:
Utæt.",['130301139'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO002876,Vil køre rens heletiden.  Vil køre rens heletiden. ,"['130301259', '130301806']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO006852,Giver ingen mælk.,['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO029175,Der kommer ingen skum på mælken ved Caffe Latte og Cappuccino. ,['130301127'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO044768,"Kommer meget vand i grumseskuffen. Observeret det i går, samt i dag. Oplever ikke at der er vand andre steder.  Kommer meget vand i grumseskuffen. Observeret det i går, samt i dag. Oplever ikke at der er vand andre steder. ","['130302388', '130301317']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO051579,"Sag 1 af 2.
Giver kun 1 cm i koppen. Kollegaer siger at der er mislyd, det lyder som om den ikke tager vand ind. Har ingen beskrivelse af mislyd.",['131000006R'],[1.0],Thermoplan Kaffemaskine BW3 CBT2 Extern grums TC,Nedbrud
WO030453,"Der løber vand ud under bunden af maskinen, kan ikke se nærmere hvor fra.",['130302346'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO038082,Komponentfejl. Ring ved ankomst for parkeringstilladelse.,['130302385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO018232,Stopper til i cacao,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO015589,"Tekst fra mail: Vores maskine thermoplan nr. 2 vil ikke suge mælken op, vil I kigge på den.",['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO006654,"Melder Milk low, selv om der er mælk på. Melder Milk low, selv om der er mælk på.","['130301901', '130301535']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO053156,suger ingen mælk og da hun forsøgte med rengøring melder den vandflow. Vil fint udlevere alm kaffe.,['130302294'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO023627,"En gang imellem giver den ikke mælk, selvom der er masser af mælk på maskinen.  En gang imellem giver den ikke mælk, selvom der er masser af mælk på maskinen. ","['130302294', '130301923']","[3.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO000837,Larmer helt vildt.  Larmer helt vildt.  Larmer helt vildt.  Larmer helt vildt. ,"['130301318', '130301317', '130301892', '130301624']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO039360,Løbetider stemmer ikke,['130301523'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO034446,"Vandflowfejl kommer under brygning af americano og latte. Løber kun ud af et udløbshoved, samt langsomt og produkterne er meget vandet/tynde. ",['130302200'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P RL 380V,Nedbrud
WO025889,"Maskinen melder piston error.
Heidi har forsøgt via telefon support at få maskinen i drift.
Heidi privat 28939964",['130301273'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO020705,Maskinen skriver problemer med vandtilførelsen og kunden kan ikke få lov til at gennemføre renseprogrammet. Maskinen skriver problemer med vandtilførelsen og kunden kan ikke få lov til at gennemføre renseprogrammet.,"['130301657', '130302201']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO044657,Maskine er utæt med vand. Mente ikke det var under rengøring. Fået besked fra kollega. ,['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO052690,Når de vælger thai er mælken kold. Ved latte og andre mælkedrikke er mælken varm.,['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO029434,"Langsom om at starte koger, når maskinen tændes efter at have været slukket. Tager op til 30-60 min. Maskine melder bare ""koger ikke klar"".",['130305722'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO025486,"CD vil gerne vi køre på den i morgen.
Melder fejl på begge maskiner.
Den ene melder flowfejl.
Den anden melder bønnebeholder tom, selvom der er bønner på.",['130305527'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO026140,"Genkørsel:
Der er stadigvæk problemer med skærmen.
Touch funktion virker ikke altid.

",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO015906,melder piston error melder piston error melder piston error,"['130301361', '130301767', '130301201']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO043481,"Mandag. Maskinen vil ikke rengøre. Skrive vandflow og tjek vandtilførsel. Der er umiddelbart ikke noget galt. Vil ikke skylle eller rengøre, men vil godt udlevere kaffe. Lukket fredag.",['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO015781,"Kunden har haft besøg af teknikker to gange tidligere ifm. samme problem: Touch pladen er fortsat i stykker de skal trykke 10+ gange for at skærmen reagere. 
Trykket kommer for langt væk fra hvor man fysisk trykker",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO023318,Maskine 5 thermoplan giver ikke mælk,['130301535'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO019464,Skummer ikke mælken rigtigt. Skummer ikke mælken rigtigt.,"['130301137', '130302197']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO020332,"Maskine i stueetage
Mælkeslange kan ikke gøres ren.",['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO007922,"Mail:
Fylder ikke kopperne op. Mail:
Fylder ikke kopperne op.","['130301535', '130301128']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO027911,Der kommer ikke nok i kopperne. Den steamer ikke kraftigt nok. Der kommer ikke nok i kopperne. Den steamer ikke kraftigt nok. Der kommer ikke nok i kopperne. Den steamer ikke kraftigt nok. Der kommer ikke nok i kopperne. Den steamer ikke kraftigt nok. Der kommer ikke nok i kopperne. Den steamer ikke kraftigt nok.,"['130301523', '130301318', '130301892', '130301317', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO009271,"Kakao stopper til igen HKN har været der i dag 8/12 men stopper stadigvæk til.
Debbie 30235538
",['130301379'],[0.5],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO022739,"Når de tager mælkedrikke, lugter og smager drikken sur og harsk. De har skiftet til helt frisk mælk.",['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO019013,"Ring for aftale i dag, da Mia gerne vil vide hvornår i kommer, da de åbner kl. 8.30 Tlf.: 3054 9927
Den vil ingenting og den skriver rengøring påkrævet, men det kan de ikke få lov til.
Jeg har sagt, at hun skal prøve og genstarte maskinen for og se om de så kan køre rens på den.
Herefter melder den stempel fejl.",['130302257'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO003381,"Kværnene går i stå, og maskinen siger Bean hopper empty i venstre side. Kværnene går i stå, og maskinen siger Bean hopper empty i venstre side. Kværnene går i stå, og maskinen siger Bean hopper empty i venstre side.","['130301624', '130301317', '130301892']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO007674,Flowerror,['130301638'],[2.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO010261,"Maskinen kan ikke finde ud af, at der er mælk i beholderen. Den beder konstant om hjælp. Kan lige pt. kun sælge alm kaffe derpå.",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO003857,"Giver små shots, og siger at der ingen bønner er i beholderen selvom at de er fyldt. Kunden har tjekket at beholdere er åbne.",['130301535'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO017461,"Se historikken.
Oplever stadig problemer med mælken. Ring til Camilla ved ankomst.
Røde nøgle er meget stram, kan ikke få rensetabs ned i den. Har fået nye rensetabs som de oplever det samme med, så det er ikke nogen der har fået fugt. Fik skiftet blå nøgle ved sidste besøg.
Larmer når den kører renseprogram. Se historikken.
Oplever stadig problemer med mælken. Ring til Camilla ved ankomst.
Røde nøgle er meget stram, kan ikke få rensetabs ned i den. Har fået nye rensetabs som de oplever det samme med, så det er ikke nogen der har fået fugt. Fik skiftet blå nøgle ved sidste besøg.
Larmer når den kører renseprogram.","['132000000', '130301901']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO009864,De har svært at få den blå rensenøgle til at sidde fast + den fryser til i mælkebeholder.,['130301963'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO023105,"Ved kakaodrik, giver kun mælk og vand, ikke kakao. Hun har tjekket at der er åben for kakaobeholder.",['130301862'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO051788,"Display starter op går så ud, lugter brændt",['130301529'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO016927,"Kunden oplyser at maskinen ikke fungere optimalt, den lækker vand under og vil ikke altid lave mælkedrikke. Kunden oplyser at maskinen ikke fungere optimalt, den lækker vand under og vil ikke altid lave mælkedrikke.","['130302366', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO028338,"Tekst fra mail: Der kommer ikke så meget i kopperne på maskine 1 Thermoplan, det virker som om det er produkterne med mælk Tekst fra mail: Der kommer ikke så meget i kopperne på maskine 1 Thermoplan, det virker som om det er produkterne med mælk","['130301535', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO037137,Samme oplevelse som i mandags. Drypper under maskinen bagerst.,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO018530,Der kommer vand under maskinen i forbindelse med rens.  Der kommer vand under maskinen i forbindelse med rens. ,"['130301563', '130302366']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
