Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO001480,Vil ikke give mælk Vil ikke give mælk Vil ikke give mælk Vil ikke give mælk Vil ikke give mælk Vil ikke give mælk,"['130302313', '130302194', '130302197', '130301129', '130302199', '132000000']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO029175,Der kommer ingen skum på mælken ved Caffe Latte og Cappuccino. ,['130301127'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO042421,Kommer vand ud under bunden af maskine. Har svært ved at se om det kommer fra den til højre eller venstre maskine. Kommer løbende mens den bliver brugt.  Kommer vand ud under bunden af maskine. Har svært ved at se om det kommer fra den til højre eller venstre maskine. Kommer løbende mens den bliver brugt. ,"['130305533', '130304345']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO047767,"Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held. Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held. Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held. Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held. Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held. Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held.","['130301535', '130301317', '130301624', '130301284', '130301318', '130301892']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO013072,"Mælk – Der kommer bare vand. 
Drypper alle mulige steder.
 Mælk – Der kommer bare vand. 
Drypper alle mulige steder.
","['130302088', '130301128']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO050157,Der kommer meget vand under maskine under rens. Der kommer meget vand under maskine under rens.,"['130302201', '130302269']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO022114,Stopper til under mixerskål for kakao,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO012860,Utæt under bunden + melder fejl i datastyreenhed.  Utæt under bunden + melder fejl i datastyreenhed.  Utæt under bunden + melder fejl i datastyreenhed. ,"['130302294', '130302194', '130302313']","[3.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO044898,Smider vand ud ved skærmen Smider vand ud ved skærmen Smider vand ud ved skærmen,"['130301704', '130301686', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO045464,"Indmeldt telefonisk 28 11 81 12. Maskinen vil ikke registre tabs i den røde rensenøgle.  Hun siger den plejer at gå ""stramt"" (som den skal) - den er ikke stram længere.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO049858,"Latte og cappuccino, giver for lidt mælk. Slangen er ikke tilstoppet. Latte og cappuccino, giver for lidt mælk. Slangen er ikke tilstoppet. Latte og cappuccino, giver for lidt mælk. Slangen er ikke tilstoppet.","['130302269', '130302244', '130302294']","[1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO028774,"Efter sidste besøg, smider den vand under rengøring.",['130301492'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO050727,Udleverer ingen kaffe og melder ingen fejl. Forsøgt med genstart. Udleverer ingen kaffe og melder ingen fejl. Forsøgt med genstart.,"['131000013R', '130306183']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M TC 230V,Nedbrud
WO006365,Mælken skummer for meget.,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO049297,"Der kommer vand på bordet under rengøring.
De har tjekket afløb.",['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040660,Ved espresso og mælkedrikke vil den ikke altid kværne. Kommer sporadisk med piston error.  Ved espresso og mælkedrikke vil den ikke altid kværne. Kommer sporadisk med piston error. ,"['130301892', '130301318']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO034296,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug.  Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,"['130301257', '130301872', '130301686', '130301257', '130301715', '132000000']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO016907,Maskinen melder fortsat vandflow fejl.  Maskinen melder fortsat vandflow fejl. ,"['130302209', '130302347']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL 380V renoveret,Nedbrud
WO004936,"Kandebryg, fylder ikke op - har været et problem før iflg. kunde.",['130301535'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO053226,"Gennemgå maskinen samt udbedret de skader, som er forårsaget af manglende skift af kalkfilter (siden 2021).",['130301338'],[2.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO024138,Drypper fra hvor afløbsslange sidder fast. Freja har video af det. Drypper fra hvor afløbsslange sidder fast. Freja har video af det. Drypper fra hvor afløbsslange sidder fast. Freja har video af det.,"['130302269', '130306412', '130302174']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF RL 380V renoveret,Nedbrud
WO030960,"Når de trykker på filterkaffe, viser skærmen at der udleveres, men der udleveres ingenting. Der er kaffe i reservoir. Ingen fejlmeldinger vises.",['130302125'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO012310,"Beskrivelse: Cacao er måske stoppet, vand løber ud. Se evt. foto. @Bentax I var ude på den i sidste uge, men nu er det galt igen",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO028646,"Besøg gerne i dag.
Amerciano er små, tjek også gerne andre drikke.",['130301523'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO029857,"Den registrere ikke den røde rensenøgle.
Han har prøvet at genstarte og køre rens igen.",['130302225'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO009654,Problemer med dosering af mælk. kommer for lidt i. Problemer med dosering af mælk. kommer for lidt i. Problemer med dosering af mælk. kommer for lidt i. Problemer med dosering af mælk. kommer for lidt i. Problemer med dosering af mælk. kommer for lidt i. Problemer med dosering af mælk. kommer for lidt i.,"['130302197', '130302194', '130302294', '130302173', '130302199', '132000000']","[1.0, 1.0, 3.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO039765,Kommer for meget vand ved americano. ,['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO048657,"indmeldt telefonisk 72273601. Melder vandflow fejl.  Når de vælger en drik lyder det som om maskinen laver den, men der udleveres ikke noget.",['130301272'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO014148,"Når de brygger cacao eller skyller, kommer maskinen med en meget højlydt og skinger pive/hylelyd, tydelig selv i telefonen. De har rengjort maskinen. Kaffe brygges uden mislyde. Når de brygger cacao eller skyller, kommer maskinen med en meget højlydt og skinger pive/hylelyd, tydelig selv i telefonen. De har rengjort maskinen. Kaffe brygges uden mislyde.","['130302158', '130301862']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO045330,Maskine melder flow error under rens. Har været slukket grundet strømafbrydelse og har set der løber vand bagpå maskine. ,['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO031529,Der kommer meget vand ned i grumsespanden. Der kommer meget vand ned i grumsespanden. Der kommer meget vand ned i grumsespanden. Der kommer meget vand ned i grumsespanden.,"['130301892', '130301318', '130301624', '130301535']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO027291,Der løber kaffe ud ved venstre bagben,['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO052863,"indmeldt telefonisk 35 39 83 82 - kunde oplyser at maskinen melder mælkebeholder tom, selvom der er mælk i.  Mælkesien er rengjort iflg. kunde. indmeldt telefonisk 35 39 83 82 - kunde oplyser at maskinen melder mælkebeholder tom, selvom der er mælk i.  Mælkesien er rengjort iflg. kunde.","['130302269', '130302201']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO049641,Sender kakao i spildbakken og ikke i koppen.  kd. har tjekket udleveringshovedet.,['130307949'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO031408,"Utætte under maskinen, ser ud til komme fra under drypbakke ved afløb",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO028548,"Kunden er informeret om ekstraordinær travlhed.
Der kommer stadigvæk vand i grumsespanden.",['130302388'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO015444,Fejlsøge: Maskine lækker stadig vand ud over det hele. Her til morgen lagde der vand på bordet og på gulvet. Dette kommer fra rengøringen. Muligvis utæt slange/afløb?,['130301893'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO004687,Maskine opfører sig mærkeligt. Problemer med dosering. Maskine opfører sig mærkeligt. Problemer med dosering.,"['130301997', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO040973,Maskinen har sagt en høj og skinger lyd ved udlevering af kakao og nu vil den ikke udlevere kakao. Der kommer kun vand. Ingen fejlbesked og maskinen er rengjort.,['130302161'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO046212,"sag 1 af 2
Melder piston error sag 1 af 2
Melder piston error sag 1 af 2
Melder piston error sag 1 af 2
Melder piston error sag 1 af 2
Melder piston error","['130301624', '130301280', '130301201R', '130301361', '130301175']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud
WO031436,Registrere ikke røde rensenøgle.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO037389,"Hver anden gang udlevere den kun vand, når de tager kaffe. Hver anden gang udlevere den kun vand, når de tager kaffe. Hver anden gang udlevere den kun vand, når de tager kaffe.","['130306035', '130306567', '130306034']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 Neo CTS2 TC,Nedbrud
WO040729,"Maskinen melder ingen bønner, selvom der er bønner i beholderen. Det er ikke hele tiden, men on/off i løbet af dagen. Den er samtidig meget langsom til at lave kaffe.",['130301126'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO047748,"Meget gerne i dag, hvis muligt. Den røde pind til rensetabs er knækket og de kan ikke køre rens",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO048249,Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens. Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens. Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens. Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens. Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens.,"['130302194', '130302193', '130302269', '130302253', '130302173']","[1.0, 2.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO005043,Maskinen stopper til i kakao. Hun rensede den to gange i går.,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO009622,laver 1/2 kopper på mælkedrikke - alm. kaffe er ok. laver 1/2 kopper på mælkedrikke - alm. kaffe er ok. laver 1/2 kopper på mælkedrikke - alm. kaffe er ok.,"['130302287', '130302197', '130302194']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO050792,Grumseskuffe er fyldt med vand.,['130301175R'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO043874,"Melder at bønnebeholder er tom. Har taget beholder af og støvsuget, samt genstartet, men melder fortsat fejl. ",['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO021256,"Giver ikke nok mælk, løber langsomt  Giver ikke nok mælk, løber langsomt  Giver ikke nok mælk, løber langsomt ","['130302396', '130301535', '130301923']","[1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO033649,Mislyd når den skal kværne. Det lyder som der er noget som sidder fast. Den vil ikke kværne bønnerne.,['130305527'],[2.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO009755,Der er vand over det hele - kunde kunne ikke uddybe yderligere,['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO047457,"Kan høre at den bobler/koger inde i maskinen.
Drypper vand inde i maskinen, der hvor vandet kommer fra. Kan se det når grumseskuffe er taget ud.
Kunde er rådgivet til at slukke maskinen. Kan høre at den bobler/koger inde i maskinen.
Drypper vand inde i maskinen, der hvor vandet kommer fra. Kan se det når grumseskuffe er taget ud.
Kunde er rådgivet til at slukke maskinen.","['130307856', '130302262']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 2M RL TC 230V,Nedbrud
WO047550,Ved rengøring kommer der meget vand ud bagtil maskine. Har slukket for vandet.,['130304345'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO017577,"Steamer er utæt, så der kommer damp ud og hun har fået af vide, at det ikke kan laves.
Nu kommer der så meget damp ud, at de brænder sig på dampen.
Hun vil høre om der slet  ikke kan skiftes noget på maskinen, så det går væk.
 Steamer er utæt, så der kommer damp ud og hun har fået af vide, at det ikke kan laves.
Nu kommer der så meget damp ud, at de brænder sig på dampen.
Hun vil høre om der slet  ikke kan skiftes noget på maskinen, så det går væk.
","['130301860', '130301811']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO027267,"Maskine melder at der ikke er mælk i beholder, selvom der er mælk i. Maskinen vil godt dosere mælken.",['130302313'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO048465,"Den melder Waterflow error 34.
De har prøvet at genstarte.",['130301273'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO015762,"Kunden oplyser at de ringede ind i sidste uge da der løb vand ud under maskinen og pga. vandet kom der røg inde fra maskinen. De havde besøg af en teknikker fredag, men søndag løb der igen vand ud under maskinen så de har slukket maskinen igen.  Kunden oplyser at de ringede ind i sidste uge da der løb vand ud under maskinen og pga. vandet kom der røg inde fra maskinen. De havde besøg af en teknikker fredag, men søndag løb der igen vand ud under maskinen så de har slukket maskinen igen.  Kunden oplyser at de ringede ind i sidste uge da der løb vand ud under maskinen og pga. vandet kom der røg inde fra maskinen. De havde besøg af en teknikker fredag, men søndag løb der igen vand ud under maskinen så de har slukket maskinen igen.  Kunden oplyser at de ringede ind i sidste uge da der løb vand ud under maskinen og pga. vandet kom der røg inde fra maskinen. De havde besøg af en teknikker fredag, men søndag løb der igen vand ud under maskinen så de har slukket maskinen igen.  Kunden oplyser at de ringede ind i sidste uge da der løb vand ud under maskinen og pga. vandet kom der røg inde fra maskinen. De havde besøg af en teknikker fredag, men søndag løb der igen vand ud under maskinen så de har slukket maskinen igen. ","['130302244', '130302253', '130302199', '130302294', '130302227']","[1.0, 1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO011452,Problemer med mælken Problemer med mælken Problemer med mælken Problemer med mælken,"['130301893', '130302194', '130302199', '130302244']","[1.0, 1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO012511,Renseproblemer - Rinse key missing,['130301369'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO047061,Vandtilførselsslange falder af. Har slukket for vandet.,['130304345'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO053082,"Den melder: Systemtid afbrudt.
Den vil ikke køre rengøring, der kan ikke tastes/trykkes noget på skærmen. Den vil heller ikke udlvere kaffe pga. manglende rengøring. Kunden har slukket for maskinen.",['130300149'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO053343,"Der ligger meget vand under maskinen. Kunden kan ikke se noget udvendigt på den. Skærmen melder ikke noget, og den virker ellers fint. Der ligger meget vand under maskinen. Kunden kan ikke se noget udvendigt på den. Skærmen melder ikke noget, og den virker ellers fint.","['130307140', '130301994']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO030289,Maskinen slog lige pludselig sikringen på den sikringsgruppe den sad på. Maskinens stik er trukket ud af stikkontakten og så virkede alt andet på sikringsgruppen igen. Maskinen slog lige pludselig sikringen på den sikringsgruppe den sad på. Maskinens stik er trukket ud af stikkontakten og så virkede alt andet på sikringsgruppen igen. Maskinen slog lige pludselig sikringen på den sikringsgruppe den sad på. Maskinens stik er trukket ud af stikkontakten og så virkede alt andet på sikringsgruppen igen.,"['130301292', '130301145', '130301316']","[2.0, 2.0, 2.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO049737,"Maskine BW4c i stuen til venstre.
Pind i rensehus for blå nøgle er knækket.",['130302385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO044650,Halvdelen af mælken ryger i drypbakken og ikke i koppen. Ingen fejlbesked.,['130302263'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO042114,"Ved autosteam melder den sporadisk NTC Steam Boiler.
Virker ikke altid med manuel steam Ved autosteam melder den sporadisk NTC Steam Boiler.
Virker ikke altid med manuel steam","['130301811', '130301860']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO021390,"Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-) Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-) Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-)","['130301342', '130301201', '130301638']","[1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO024752,"Nedtaget/Hjemtaget til værkstedet i Svenstrup.
Fejlsøge på kaffemaskinen, er helt død. 
 
Vi er i Hirtshals i aften kl. 21:30 og sejler igen fredag morgen kl. 08:30.
 
Håber I har mulighed for at komme ombord, da vi endelig har nogle gæster med 😊.",['130301675'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO011980,Kun vand - ingen kakao. Kun vand - ingen kakao. Kun vand - ingen kakao.,"['130302227', '130302194', '130302294']","[1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO021620,"Maskinen siger en underlige mislyd, det lyder som en knirkelyd der kommer indefra maskinen. Derudover har de nogle udfordringer med rens hvor den går i stå kunden har forsøgt at genstarte. Maskinen siger en underlige mislyd, det lyder som en knirkelyd der kommer indefra maskinen. Derudover har de nogle udfordringer med rens hvor den går i stå kunden har forsøgt at genstarte.","['130301156', '130305533']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO020839,"Den skriver, at der ingen mælk er, men der er mælk.
Hvis de løfter op i slanger kommer der mælk.
(Der er flere sager på denne kunde)",['130302294'],[4.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO051235,Drypper med vand under maskinen under rengøring.,['130305981'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO025714,Der kommer vand ned i grumsespanden og der kommer ikke nok i kopper ved Kaffe latte. Der kommer vand ned i grumsespanden og der kommer ikke nok i kopper ved Kaffe latte. Der kommer vand ned i grumsespanden og der kommer ikke nok i kopper ved Kaffe latte. Der kommer vand ned i grumsespanden og der kommer ikke nok i kopper ved Kaffe latte.,"['130302197', '130302403', '130302294', '130302309']","[1.0, 2.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO027338,Piston error eller noget med mælkeslangen,['130301624'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO012997,"Tager ikke mælk. Når de kører rengøringsprogram, drypper det meget under drypbakken",['130302263'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO045729,Røde rensenøgle/pind er knækket. ,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO007945,Reagerer nogle gange ikke på tryk på displayet.,['130302272'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO039557,"Hurtigst muligt i dag. Steamer virker ikke. De har genstartet, men uden held. De kan trykke Hot Water, men ikke andet. Hurtigst muligt i dag. Steamer virker ikke. De har genstartet, men uden held. De kan trykke Hot Water, men ikke andet. Hurtigst muligt i dag. Steamer virker ikke. De har genstartet, men uden held. De kan trykke Hot Water, men ikke andet.","['130301652', '130301141', '130301860']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO026608,"Tjek serie nr. hun siger det er den til højre, men der er ikke mælk på.
Steamerarm kan ikke skrues af og 
når de laver shot, siger den en pivlyd. Tjek serie nr. hun siger det er den til højre, men der er ikke mælk på.
Steamerarm kan ikke skrues af og 
når de laver shot, siger den en pivlyd. Tjek serie nr. hun siger det er den til højre, men der er ikke mælk på.
Steamerarm kan ikke skrues af og 
når de laver shot, siger den en pivlyd. Tjek serie nr. hun siger det er den til højre, men der er ikke mælk på.
Steamerarm kan ikke skrues af og 
når de laver shot, siger den en pivlyd.","['130301918', '130301679', '130301910', '130301811']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO012611,Putter vand I mælken Putter vand I mælken Putter vand I mælken Putter vand I mælken Putter vand I mælken Putter vand I mælken Putter vand I mælken,"['130302366', '130301638', '130301715', '130301922', '130301057', '130302396', '130301535']","[1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO013258,Melder fejl i rengøringsprogram. Utæt når de rengør om aftenen.,['130302070'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO052161,Melder flow error Melder flow error,"['130301773', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO035242,Vandflowfejl ved flat white. Kommer meget lidt kaffe ud. Vil godt give tevand. ,['130302403'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO044257,Lækage,['130305981'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO004007,Klumper ved 1. kop mælkedrik efter rens Klumper ved 1. kop mælkedrik efter rens Klumper ved 1. kop mælkedrik efter rens,"['130301806', '130301535', '130301773']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO022227,"De vil gerne have besøg i dag fredag, de er der til kl. 17.30.
Nede i skabet ved filter og slange, ligger der noget væske som lugter af surt mælk.
Han siger det ikke er noget som er spildt, men han ved ikke hvor det kommer fra.",['130400018'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO006453,Problemer med reservoir. Problemer med reservoir. Problemer med reservoir.,"['131000006R', '130301624', '130301280']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO011089,"For tynd – americano – Næsten gennemsigtig. 
Kværn stopper – noget sidder i klemme. 
Larmer meget
",['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO051775,"Køres den 3/1-25, så er de tilbage på kontoret. Maskinen larmer vildt meget når den udleverer, kunne tydeligt høres i telefonen. Den kan godt lave kaffe, den støjer bare.",['130500007'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO044505,Kommer fortsat meget vand i grumseskuffen. Har stort arrangement lørdag. Kommer fortsat meget vand i grumseskuffen. Har stort arrangement lørdag.,"['130301282', '130302388']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO001506,"Melder påfyld bønner, selvom der er bønner i beholder Melder påfyld bønner, selvom der er bønner i beholder","['130301280', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO038101,Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb.  Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb.  Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb.  Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb.  Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb.  Lækker sort væske under maskine. (periodisk) Steamer ikke mælken varm nok og ved udløbshoved kommer espresso kun ud af et udløb. ,"['130301860', '130301892', '130301535', '130301522', '130301811', '130301624']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO006471,"Kunden vil gerne have skiftet mælkeslangen og pakningen hvor mælkeslangen går ind i køleskabet.
Medbring 116946 og 118093 ( KAR) Kunden vil gerne have skiftet mælkeslangen og pakningen hvor mælkeslangen går ind i køleskabet.
Medbring 116946 og 118093 ( KAR)","['130301845', '130301729']","[1.0, 1.0]",Køleskab BW3,Nedbrud
WO038132,Under rens er maskine utæt/drypper med vand under maskine. Forsøgt rens af afløb. (ligger også regenerering på denne maskine) Under rens er maskine utæt/drypper med vand under maskine. Forsøgt rens af afløb. (ligger også regenerering på denne maskine),"['130302221', '130302380']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO003606,"Skal have ny rensenøgle til mælk. Er knækket, fordi de sidder rigtig godt fast. Pakning bliver også løs på blå nøgle. Kenneth vil gerne have udleveret et par pakninger, så han selv kan skifte dem hvis det er. Skal have ny rensenøgle til mælk. Er knækket, fordi de sidder rigtig godt fast. Pakning bliver også løs på blå nøgle. Kenneth vil gerne have udleveret et par pakninger, så han selv kan skifte dem hvis det er.","['130301963', '130302031']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO007683,Problemer med udløbshoved.,['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
