Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO047155,4000,2024-09-04 08:41:00,2024-09-04 11:32:00,BW068701,BW068701,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Serviceres op efter forudindgået aftale, virker lige nu ikke ordentligt.
Skift af: 
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset.","BCA: Talt med CD som har bekræftet priser på moduler
NRB 3/9 - aftalt med TO at FK kommer i morgen 4/9. ASA- Kunde ønsker besøg tidligt (før 9.30), dette er info til FK.
ASA 3/9 ændret fra øvrigt eftersyn til nedbrud, da maskine ikke kan udlevere kaffe
ASA - Oprettet for CD. Tid og kørsel er U/B. Kunde har underskrevet serviceaftale.
CD aftaler efterfølgende med kunden, hvornår CD skal komme ud og indstille maskinen til kundes bønne.
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset.",280220.0,130305329,123864,Servicekit Chassis CTMC TP,1.0
WO047186,2760,2024-08-29 07:52:00,2024-08-29 09:05:00,BW076433,BW150495H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Fylder vand over i mælken efter valg af mælkedrikke.,,273035.0,130307140,121950,Blok til rensepiller TP ,1.0
WO047198,9850,2024-09-04 07:57:00,2024-09-04 10:45:00,BW153611,BW153611,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,mælkepumpen virker ikke. Vil godt udlevere Americano.,I land i dag kl. 8-9:15 eller mandag kl. 8-9:15,61289.0,130302461,136934,Mælkepumpe BW4 TP,1.0
WO047205,7570,2024-08-30 14:39:00,2024-08-30 16:05:00,BW142498,BW069872H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Maskine melder udløbsfejl da den skal starte rengøring efter tabletter er sat i.,"KAR 30/8 - maskinen står i kaffebar / restaurant. De har stadigvæk den anden BW3 men den er ikke i drift.
NRB: Hun oplyste serienummer og maskine er taget i brug igen.
Bedt hende om at genstarte uden tabletter i maskinen.",,130301867,118428,Flowmeter BW3 TP,1.0
WO047244,6000,2024-08-30 08:15:00,2024-08-30 10:15:00,B1140281,B1140281,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Så snart maskinen får strøm, begynder der at løbe vand ud under den. Eneste de kan stoppe det ved, er at slukke for strømmen igen.",,94133.0,130305722,134385,"NTC ø6 short BW4, BW4c TP",1.0
WO047317,1360,2024-09-02 12:54:00,2024-09-02 13:00:00,BW150243,BW098279B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kommer meget vand i grumseskuffen og kommer ikke nok vand ved the og americano.,,291405.0,130301318,104819,"O-ring 10,82 x 1,78 TP",1.0
WO047326,2300,2024-09-02 13:34:00,2024-09-02 15:03:00,BW083519,BW053980B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kommer vand i grumsekuffen og udleverer kun halve shots.,,347698.0,130301892,118588,Pakning for fix piston TP,1.0
WO047326,2300,2024-09-02 13:34:00,2024-09-02 15:03:00,BW083519,BW053980B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kommer vand i grumsekuffen og udleverer kun halve shots.,,347698.0,130301273,104360,Si For BW3 / BW4c Mekanisk TP,1.0
WO047332,8700,2024-09-02 15:58:00,2024-09-02 16:20:00,200157844,200157844,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Udleverer ikke kakao. Kommer vand og tragt er rengjort.,,,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO047336,8220,2024-09-04 11:00:00,2024-09-04 11:57:00,B1142834,B1142834,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Vand ud over det hele under maskinen,"MB - Koptælleren bør være omkring 220939,45 i stedet for 400.000",480709.0,130304345,1449089,Slange Tilslutning  3/8L 3/8L 2m,1.0
WO047340,8000,2024-09-04 09:10:00,2024-09-04 10:12:00,BW154164,BW154164,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Meget gerne fra morgenstunden. Ved singelshot siger maskine, der mangler bønner, selvom der er bønner på og låsen er lukket.
Har været et problem tidligere. Fejlen kom on/off i går og nu er det så godt som hele tiden.",,,131000007R,117980R,Modul BW3 Mekanisk samtlige modeller TP OMBYT,1.0
WO047387,2000,2024-09-04 10:58:00,2024-09-04 12:05:00,BW077071,BW077071,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,kommer mælk ud undermaskine bagtil ved slanger. Umiddelbart i forbindelse med udlevering af drik.,,407763.0,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO047429,7000,2024-09-04 14:40:00,2024-09-04 15:17:00,BW122177,BW122177,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Kommer vand på bagpanelet af maskinen og drypper også fra kalkfilter.,,115976.0,130301704,116593,Udløbsslange for kaffe TP,1.0
WO047515,2150,2024-09-06 10:45:00,2024-09-06 12:04:00,200159276,200159276,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Maskine/display er langsom til at registrere tryk uanset hvilken drik de vælger.,Jeg har spurgt Rocio om det er fordi den er langsom til at brygge eller langsom til at reagere på display. Han melder at den er langsom til at reagere på display uanset hvilken drik de trykker på.,16389.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO047605,9000,2024-09-09 09:55:00,2024-09-09 10:25:00,B1139475,B1139475,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Maskinen udleverer ikke kakao, det kommer ud alle andre steder end udleveringshovedet. Virker tilstoppet.  Der skal også skiftes vandfilter.","note: ingen serviceaftale, så jeg har manuelt lavet en regen ordre og denne. Tages gerne samlet (1 kørsel).",20116.0,130302380,131816,Pump with magnetic clutch set TP,1.0
WO047690,2620,2024-09-10 12:57:00,2024-09-10 13:54:00,B1142797,B1142797,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Melder vandflowfejl.,,98118.0,130302388,132102,O-ring ø 35x4 mm TP,1.0
WO047741,3600,2024-09-12 12:19:00,2024-09-12 13:25:00,B1137197,B1135891H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Maskinen lyder ikke godt, når den tager vand ind. Den virker endnu, men de er bange for at den med den lyd ikke bliver ved at køre som den skal.",,1112252.0,130301657,115953,Water strainer flowmeter TP,1.0
WO047747,3300,2024-09-12 09:58:00,2024-09-12 11:57:00,B1142267,FM00023H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Leverer ingen kaffeprodukter, hverken med eller uden mælk.  Kunden var ikke ved maskinen, så ingen fejlkode oplyst.",,15071.0,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik TP,4.0
WO047752,9000,2024-09-12 08:41:00,2024-09-12 09:17:00,B1139475,B1139475,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Kakao stopper til og løber over.,Vi var forbi mandag. den virkede kun tirsdag og så stoppede den til igen - BS,20147.0,130302380,131816,Pump with magnetic clutch set TP,1.0
WO047767,8000,2024-09-12 11:45:00,2024-09-12 13:20:00,BW141450,BW141450,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Meget gerne besøg senest torsdag. Løbetiden er ikke ok. Der kommer kun halve kopper af fx Americano. De har renset en ekstra gang, men uden held.",Meget gerne besøg senest torsdag.,123929.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO047839,8700,2024-09-16 10:01:00,2024-09-16 10:28:00,200158901,200158901,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Vedr. sort kaffe og Ziton kaffe: Der kommer ""snask"" i koppen når vi brygger en af de to. Efterfølgende er koppen næsten ikke til at vaske ren da ""snasket"" sidder op ad siderne på koppen.",Dorthe har fri fredag.,4694.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,1.0
WO047976,8000,2024-09-24 10:45:00,2024-09-24 11:18:00,200158535,200158535,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,De har problemer med at køleskabstemperaturen er for høj.,Meldt ind af Kontra,16282.0,130302220,126238,Køleskab indmad RS TP,1.0
WO048105,8000,2024-10-04 08:05:00,2024-10-04 08:28:00,200150911,200150911,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Giver ikke samme mængde som maskine th ved americano og kaffe.,,82913.0,131000011R,126285R,Modul BW4c Hydraulik OMBYT,1.0
WO048133,9000,2024-09-23 07:38:00,2024-09-23 08:31:00,BW074806,BW149046H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Maskine lækker mælk under maskine. Står samtidig og drypper under maskine.,"Hun vidste ikke i forbindelse med hvad, da det var kollega der havde set det. - NRB",183547.0,130301492,108200,Lynkobling vinkel  TP,1.0
WO048179,8000,2024-09-23 09:06:00,2024-09-23 09:35:00,BW154165,BW154165,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kan ikke se temperatur på steamer og stopper ikke selv.,,,130301860,118390,NTC føler TP,1.0
WO048184,4970,2024-09-26 09:11:00,2024-09-26 11:53:00,BW142617,BW074804H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Producere ikke mælkeskum. Kan give alm, varm mælk.",,142024.0,130301128,101211,Servicekit Renseblock BW3,1.0
WO048189,2100,2024-09-23 09:59:00,2024-09-23 12:44:00,BW141580,BW117608H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Maskinen slår sikringen når den tændes.  Den sidder på samme gruppe som BW085801.  Det går så ud over lys og andre ting på redaktionen, som så heller ikke virker.   Laver sager på alle 3 maskiner på adressen.",,238757.0,130301316,104817,O-ring 9 x 2 TP,2.0
WO048201,2200,2024-09-23 12:19:00,2024-09-23 13:43:00,BW163419,BW094726H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,I weekenden har strømmen gået flere gange og kommer vand ud under bunden af maskine bagerst. Maskine står slukket nu.,"BCA: Mangler arbejdstid/kørsel. ingen serv. aftale
De har løst problem med strømmen siger hun, men efterfølgende løber der vand ud og derfor slukket maskinen.",78244.0,130301316,104817,O-ring 9 x 2 TP,2.0
WO048249,8230,2024-09-24 10:55:00,2024-09-24 11:45:00,200148317,200148317,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Maskinen drypper fra bunden.  Det oplyses det er konstant og ikke bare ved rens.,,49492.0,130302253,126936,"Lige connector 6-1/4-5,1 BW4 TP",1.0
WO048387,5210,2024-09-27 12:00:00,2024-09-27 13:30:00,200160083,200160083,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Gået i sort - prøvet at tænde og slukke men der sker ikke noget,,14221.0,130306027R,137823R,Skærm BW4c TP renoveret,1.0
WO048409,2150,2024-09-27 12:24:00,2024-09-27 12:52:00,200159276,200159276,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,1 ud af 2. Kakao flyder over inde i mixerskål. har haft skål ude og rengøre flere gange. og flyder kaffe under maskinen.,,17000.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO048469,9850,2024-09-28 10:52:00,2024-09-28 11:45:00,BW078367,BW078367,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,"Norrøna er i havn lørdag 28/9 ml. 11-15.  Maskine melder ""coffee not ready"".",BCA: spørg PAF om han har billede af modul der er isat. se SN under løsning,677792.0,131000006R,117083R,Modul BW3 Reservoir CBT/CBTM TP OMBYT ,1.0
WO048517,1560,2024-09-30 13:00:00,2024-09-30 14:49:00,BW078780,BW138726H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Kommer vand under maskine ved brug.,Sidste to gange er slange til flowmeter faldet af.,,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO048543,1358,2024-09-30 13:34:00,2024-09-30 13:57:00,200159310,200159310,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,Stoppet til i kakao,Kunde betaling.,6697.0,130307008,143362,Discharge chute with front flange TP,1.0
WO048548,2670,2024-10-01 09:12:00,2024-10-01 11:08:00,BW084199,BW140254H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskine slår HPFi relæet. kan ikke starte maskine. (Den har sin egen gruppe.),,220946.0,130301917,119060,"Varmelegeme 3,2 KW TP",1.0
WO048594,8000,2024-10-02 11:07:00,2024-10-02 12:04:00,B1142730,B1142730,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,1 ud af 2. Udleverer kun halvdelen af mælken i mælkedrikke. Har rengjort mælk og mælkesug.,,102108.0,130305981,107944,Hexagon socket screw plug G1/8 TP,1.0
WO048650,2000,2024-10-03 10:16:00,2024-10-03 10:33:00,BW083523,BW083523,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"indmeldt telefonisk 53 60 99 21. Den nøgle de bruger når de skal indstille løbetider er knækket, og den ene del sidder i låsen. Så de kan ikke justere kaffen.",Indmeldt telefonisk 53 60 99 21.,420303.0,130301471,107904,Nøgle TP Sæt med 2 nøgler,1.0
WO048687,8000,2024-10-03 11:39:00,2024-10-03 13:08:00,B1142728,B1142728,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,indmeldt telefonisk 72273314 - udleverer ingen mælk.,indmeldt telefonisk 72273314,75054.0,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO048740,7190,2024-10-04 14:37:00,2024-10-04 15:45:00,310160774,310160774,Used,Nedbrud,BW4 CTM2 P,Thermoplan Kaffemaskine BW4 CTM2 P 2M RL TC 230V ,Nedbrud,Nedbrud,Maskine melder igen komponent fejl. Han ved ikke i hvilken forbindelse.,"Kan ikke se den på tc - nrb
HKN- kunne kun finde en steam slange med et knæk, ved ikke om det har nogen betydning. ",46136.0,130301379,140706,Teflon slange ø 6/4 TP,0.1
WO048786,2200,2024-10-07 11:14:00,2024-10-07 11:24:00,310160187,310160187,Used,Nedbrud,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF 2M TC extern grums,Nedbrud,Nedbrud,"Efter aftale med FK oprettes sag. Der skal skiftes 1 stk  130306495 ∙ Flavour Coupling TP.  Kan evt afleveres til Michala, så skifter hun selv.","intern note: VI har ingen på lager, så efter aftale med FK da han har i bil, afleverer han en.",,130306495,129873,Flavour Coupling TP,2.0
WO048810,2200,2024-10-08 09:22:00,2024-10-08 10:22:00,BW131547,BW131547,Used,,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,indmeldt telefonisk 71725500 - melder Flow error.  Løbetiden er meget lang.   Ønsker også filterskifte. WO048811 lavet på regen.,,135134.0,130500010,428121342,Bestprotect 2XL Filterpatron,1.0
WO048837,2200,2024-10-08 14:07:00,2024-10-08 15:52:00,BW078362,BW066263B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Melder piston error og udleverer inden shots. Grumseskuffe er tømt og forsøgt med manuelt skyl og genstart.,,438473.0,130301280,104484,Mobil piston komplet TP,1.0
WO048916,9440,2024-10-10 09:33:00,2024-10-10 10:57:00,310159485,310159485,Used,,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Melder komponentfejl 32 igen under rengøring. (se intern),"SOH-10/10-24. SN på det renoverede hydraulikmodul er 6000001DC7DO1 (se billede). Dette SN nr. eksisterer ikke når jeg prøver at registrere det som brugt reservedel. 
Jeg har derfor ikke registreret forbrug af det hydraulikmodul som er sat i maskinen. 


I TC melder den følgende: Cleaning.milkModule.cleanprepare.milkcleanCleanControllerBW4: Mainboard.MilkControlNTC (index 2): Resistance of 316990.7 Ohms is greater or equal than 145894.0 Ohms (thermistor open), calculated from analog values 4009/4095",,131000013R,135291R,Modul BW4 Hydraulik OMBYT,1.0
WO048926,2770,2024-10-10 11:41:00,2024-10-10 13:33:00,BW114060,BW114060,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Kaffemaskinen lækker igen under rengøring.
Den laver også Americano meget langsom, det tager 2 min.",,,130302070,121459,Rensenøgle for mælk komplet TP,1.0
WO048973,1577,2024-10-11 13:15:00,2024-10-11 14:59:00,BW121525,BW106913H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Maskine melder flow error. Er åbent for vand.,,263774.0,130301638,115906,Plunger kit Parker Lucifer TP,1.0
WO048988,8200,2024-10-14 08:32:00,2024-10-14 08:46:00,B1141354,B1141354,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Rød rensenøgle knækket.,,56335.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO048991,2000,2024-10-12 13:01:00,2024-10-12 13:58:00,200167220,200167220,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Vil ikke registrere røde rensenøgle. Pind ser knækket ud.,Maskine er sat op juni måned og de skal ikke betale for ny rensenøgle. - NRB,2150.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO049224,1560,2024-10-18 09:53:00,2024-10-18 10:30:00,B1142090,B1142090,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Maskine melder vandflowfejl kun ved brug af tevand. Udleverer lidt, men stopper så.",,112001.0,130306112,120564,Plunger kit til BW4c/BW4 TP,1.0
WO049286,3460,2024-10-19 11:43:00,2024-10-19 12:20:00,BW063674,BW107916H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Vand og mælk løber ud under maskinen når de brygger drikke.,,,130301492,108200,Lynkobling vinkel  TP,1.0
WO049294,2750,2024-10-21 13:34:00,2024-10-21 14:49:00,B1137195,B1137195,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Melder vandflow fejl (samme fejl som 17/10). Fuldfører rengøring og melder så fejlen. Genstart forsøgt. Kan ikke brygge kaffe.,"kunden oplyser de lige nu kun har 1 maskine til 100 mennesker, så de er lidt presset.",212000.0,130302268,127135,The og rengørings ventil kit BW4 TP,1.0
WO049302,1456,2024-10-21 12:15:00,2024-10-21 13:36:00,BW154163,BW154163,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Maskinen melder flowerror
Kværn kan ikke justeres længere mod grov formaling.",Kunden vil gerne de får besøg i dag.,182747.0,130301535,108793,Ventil Pakning TP,1.0
WO049308,8000,2024-10-21 10:46:00,2024-10-21 10:56:00,BW154164,BW154164,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Forebyggende service er planlagt til d. 22/10-24 ved KE.
Melder piston error. Har tømt grumseskuffe, men fejlmelding kommer igen.",,,130301361,105208,Servicekit Reparationskit for ledning til 24V bryg motor  TP,1.0
WO049336,5300,2024-10-24 12:15:00,2024-10-24 13:45:00,200148340,200148340,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,"De har observeret i længere tid at der kommer mindre i kopperne, både alm kaffe og latte.","HKN- jeg har noteret mælkepumpe på maskinen vil i flytte den over på modul 100163538b?
",95910.0,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO049337,4000,2024-10-22 15:30:00,2024-10-22 22:29:00,BW134615,BW134615,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Den udlevere kun shot fra venstre side.
Både enkel og dob.",,356191.0,130301686,116360,Kaffeudløbstud CTM TP,1.0
WO049403,8000,2024-10-23 12:45:00,2024-10-23 15:23:00,200145067,200145067,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Maskine tager strømmen når de tager en kop kaffe.,Koptæller d. 23-10-24: 123490,,130305539,126284,Flowmeter BW4 TP,1.0
WO049405,2750,2024-10-23 11:56:00,2024-10-23 13:47:00,B1137195,B1137195,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Flowfejl.,"Pumpehoved brugt fra komplet pumpe. Pumpe monteres med nyt pumpehoved.
ASA - 28/10 - Det er venstre maskine.  Påfører serienummer.",,130304344,1449726,Slange Tilslutning  3/8L 3/8L 1.5m,1.0
WO049439,8700,2024-10-25 13:30:00,2024-10-25 14:30:00,B1138662,B1138662,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Drypper med vand under maskine bagtil venstre side.,,,130302269,127140,Komplet ventil for BW4c boiler TP,1.0
WO049439,8700,2024-10-25 13:30:00,2024-10-25 14:30:00,B1138662,B1138662,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Drypper med vand under maskine bagtil venstre side.,,,130302313,128896,Mælkeslange lang BW4 TP,1.0
WO049474,9000,2024-10-28 07:27:00,2024-10-28 08:30:00,BW141661,BW127348H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Udlevere ikke mælk.
Nogle gange kommer der lidt.",Ring til Minnea 93600960 ang tid for besøg.,95237.0,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO049487,9850,2024-10-26 08:13:00,2024-10-26 09:00:00,200148092,200148092,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Kommer vand ud under maskinen når den renses. Vand kommer på højre side, næsten ude ved fronten af maskinen.","Koptæller aflæst til 49478
I land lørdag kl.8 - NRB",,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO049530,9000,2024-10-30 12:13:00,2024-10-30 14:06:00,310169322,310169322,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M RL TC extern grums 230V,Nedbrud,Nedbrud,"Maskinen virker ikke, den skriver fejl i motor postiion.
Hun har prøvet at genstarte uden heldt",SOH-PKC og MB er begge support på denne WO. ,,130306194,126332,Component control board BW4 assy. TP,1.0
WO049587,2791,2024-10-28 10:43:00,2024-10-28 11:41:00,200146924,B1142824H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,"pinden i den røde rensenøgle er knækket, så de kan ikke køre renseprogrammet. Det er kundens eneste kaffemaskine, så de står uden kaffe til vi har været forbi.",,102817.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO049598,2300,2024-11-06 08:15:00,2024-11-06 10:07:00,BW140247,BW140247,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Registrere ikke rensetaps i rød nøgle.,"Kan ikke finde Fejlen. Afventer ass.
ASA 5/11 - Sparret med SS, da kunde ønsker status. Kunde er info, vi afventer reservedel fra leverandør, ETA er d. 6/11. Info at vi skifter den del som Thermoplan har rådet os til, og så ser vi, om det ikke virker.
Tæller står på 2 den har fået ny CPU. ",17975.0,130301785,117546,Rensenøgle komplet Kaffe TP,2.0
WO049608,8000,2024-11-26 12:39:00,2024-11-26 12:48:00,BW154155,BW154155,Used,Nedbrud,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL 380V renoveret,Nedbrud,Nedbrud,Cappuccino er meget lille og kommer næsten ingen skum.,,74275.0,130301923,119414,O Ring 2.90X1.78 EPDM 291 TP,1.0
WO049622,7190,2024-10-28 14:25:00,2024-10-28 15:21:00,200160081,200160081,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Fejl: 133.555 Piston cleaning tab detection assy. er knækket,ASA - Fejlmelding er kopieret fra mail fra Chritian Collet fra Kontra.,11547.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO049626,4000,2024-10-28 13:09:00,2024-10-28 13:40:00,BW150779,BW150779,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Det drypper fra kobling på slanger ved rensevæske, se billede fra kunde.",Dalux nr. 282347,,130301530,108681,Lynkobling 4x4 TP,1.0
WO049627,1620,2024-10-29 13:06:00,2024-10-29 13:27:00,200158110,200158110,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Vil ikke registrere røde rensenøgle. Pind ser knækket ud.,,12080.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO049634,1577,2024-10-28 15:08:00,2024-10-28 15:28:00,BW085575,FM00006B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Kommer vand i grumsespanden, han ved ikke hvornår dette sker.",,228791.0,130301892,118588,Pakning for fix piston TP,1.0
WO049662,8000,2024-10-29 12:21:00,2024-10-29 13:40:00,310161628,310161628,Used,Nedbrud,BW4 CTM2 P,Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud,Nedbrud,"Fra mail: Maskinen drypper fra slange/rør under kaffemaskinen. Drypper med vand ned i skabet og på bordet. 
Jeg har talt med Kjeld og informeret ham med problematikken.",,127140.0,130302269,127140,Komplet ventil for BW4c boiler TP,1.0
