Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO034020,2620,2023-08-31 09:03:00,2023-08-31 12:06:00,BW130267,15402231,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Dårlig mælk ,"Indmeldt af TO
Har valgt at skifte modul, vi har kørt på denne maskine 4 gange siden service
Har prøvet at skifte Mælkepumpe men har byttet tilbage igen",747784.0,130301806,117705,Ventil 3/2 vejs TP,1.0
WO034024,2770,2023-08-31 12:58:00,2023-08-31 16:22:00,BW113647,BW080976H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mælken kommer ikke op, kun sort kaffe ved alle mælkeprodukter. Tjekket for tilstopninger, ikke noget at se.","Kode til Tekniker: Giver ingen mælk. Alle mælkeprodukter.
Løsningsforslag se fejlkodedokument",306457.0,130301715,116819,Milk Heating Coil TP,1.0
WO034024,2770,2023-08-31 12:58:00,2023-08-31 16:22:00,BW113647,BW079569B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mælken kommer ikke op, kun sort kaffe ved alle mælkeprodukter. Tjekket for tilstopninger, ikke noget at se.","Kode til Tekniker: Giver ingen mælk. Alle mælkeprodukter.
Løsningsforslag se fejlkodedokument",306457.0,130301892,118588,Pakning for fix piston TP,1.0
WO034027,4791,2023-08-31 15:23:00,2023-09-01 07:52:00,BW150494,BW150494,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl.,"Kode til tekniker: Piston error (TX0113)
Se løsningsforslag i  fejlkodedokument",49425.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO034027,4791,2023-08-31 15:23:00,2023-09-01 07:52:00,BW150494,BW150494,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl.,"Kode til tekniker: Piston error (TX0113)
Se løsningsforslag i  fejlkodedokument",49425.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO034029,7190,2023-08-30 14:10:00,2023-08-30 15:10:00,200148627,100091074B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Melder vandflow fejl
Rikke",,60630.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034029,7190,2023-08-30 14:10:00,2023-08-30 15:10:00,200148627,100091074B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Melder vandflow fejl
Rikke",,60630.0,130301273,104360,Si For BW3 / BW4c Mekanisk TP,1.0
WO034029,7190,2023-08-30 14:10:00,2023-08-30 15:10:00,200148627,100091074B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Melder vandflow fejl
Rikke",,60630.0,130302388,132102,O-ring ø 35x4 mm TP,1.0
WO034040,2100,2023-09-01 11:21:00,2023-09-01 12:01:00,BW085801,BW096368B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Der er meget vand i grumseskuffen efter rengøring er gennemført.,,379803.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO034042,7190,2023-09-01 11:34:00,2023-09-01 13:49:00,BW092139,BW074782B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Vand i grumsebakken. ,,205707.0,130301318,104819,"O-ring 10,82 x 1,78 TP",1.0
WO034042,7190,2023-09-01 11:34:00,2023-09-01 13:49:00,BW092139,BW074782B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Vand i grumsebakken. ,,205707.0,130301892,118588,Pakning for fix piston TP,1.0
WO034042,7190,2023-09-01 11:34:00,2023-09-01 13:49:00,BW092139,BW074782B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Vand i grumsebakken. ,,205707.0,130301280,104484,Mobil piston komplet TP,1.0
WO034045,8240,2023-08-31 08:50:00,2023-08-31 09:40:00,BW099716,BW092138H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Drypper med vand inde bagved maskinen. ,,,130301715,116819,Milk Heating Coil TP,1.0
WO034047,4970,2023-09-04 09:18:00,2023-09-04 11:26:00,BW160688,BW160688,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud,Nedbrud,"Maskinen har mistet vand. Desuden er doseringsmængden forkert på alle maskinerne (ved ""Scandlines Coffee"").","
Original tekst fra mail: we need a service for S-H. A machine(BW3-CTMC) has lost water. Furthermore, the filling quantity is not correct for all machines at Scandlines Coffee

Servicetæller rykket, da den har kørt 66587 på Servicetæller.  ",66590.0,130302088,122076,Kaffeudløb CTMC TP,1.0
WO034071,2000,2023-09-01 08:54:00,2023-09-01 11:01:00,BW131548,BW131548,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Mail: kommer vand på bordet under maskinen og trykker de på auto steam går den selv på manuelt steam. 
Beder også om filterskifte.","Ligger også regenerering, da maskinen også beder og filterskifte.  ",94957.0,131000008R,118922R,Modul BW3 Hydraulik CBT/CT/CTS TP OMBYT,1.0
WO034093,4874,2023-09-05 08:41:00,2023-09-06 08:21:00,310159473,6800001CB9CA7801B,Used,Hændelse for modul,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,"Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
","Kode til Tekniker: Error during the cleaning start (10005)
Løsningsforslag se fejlkodedokument",28872.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034093,4874,2023-09-05 08:41:00,2023-09-06 08:21:00,310159473,6800001CB9CA7801B,Used,Hændelse for modul,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,"Vil ikke starte renseprogram. Kan godt køre skyl, men vandet er meget varmt, hvilket kunden mener ikke er normalt. De har forsøgt at genstarte maskinen, og følge opstartsguide grundigt, men uden held.
Fejlkode fra TC: Fejl nr. 10005 Starting error.
Message Internal Text.
The Gui was not able to start the Cleaning Process, because the Machine didn't respond.
","Kode til Tekniker: Error during the cleaning start (10005)
Løsningsforslag se fejlkodedokument",28872.0,130307085,139117,Microsieve assy. BW4 TP,1.0
WO034098,2770,2023-09-01 10:34:00,2023-09-01 12:40:00,BW113647,BW113647,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Maskinen virker igen ikke. Teknikerbesøg i går og maskinen virkede i går aftes, men ikke igen her til morgen. Der kommer kun mælk ud i ca. hver 10. kop - samme problem som i går.","Ved nedbrud igen skal der laves 50 k på maskinen,
er slidt og kørt 46 k siden service",306931.0,130301535,108793,Ventil Pakning TP,2.0
WO034103,8230,2023-09-01 09:43:00,2023-09-01 13:28:00,BW077036,BW077036,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Drypper vand,,494587.0,130301872,118493,Mælke udløbsslange TP,1.0
WO034107,4300,2023-09-01 10:57:00,2023-09-01 11:59:00,200144895,100012560H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Pind bag røde rensenøgle er knækket. De har haft 2 rensetabletter i rensenøglen.,"ASA - kunde skal betale for dette, da det er en personlig fejl.",16883.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO034108,8240,2023-09-04 09:00:00,2023-09-04 10:26:00,200153392,200153392,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Ring og info tid for besøg
Melder vandflowfejl",,,130302269,127140,Komplet ventil for BW4c boiler TP,1.0
WO034108,8240,2023-09-04 09:00:00,2023-09-04 10:26:00,200153392,200153392,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Ring og info tid for besøg
Melder vandflowfejl",,,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034112,2200,2023-09-04 10:55:00,2023-09-04 11:35:00,BW131547,BW131547,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Der drypper vand hele tiden under maskinen. også selvom de ikke bruge maskinen. ,,117788.0,130301728R,116879R,Spildbakke CTS/CBT/CBTM/CTMC 520mm renoveret TP,1.0
WO034120,1612,2023-09-04 09:43:00,2023-09-04 10:27:00,BW082822,BW082822,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Piver når den brygger. ,,349663.0,130301535,108793,Ventil Pakning TP,1.0
WO034146,9850,2023-09-04 08:02:00,2023-09-04 09:05:00,BW084482,BW140662H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Mandag d.04/09-23 kl. 08.00 til 10.00 jf. PKC (Giv evt. PKC et ring).
Når vi kører renseprogram, stopper maskinen hurtigt forløbet og skriver flow errow med et udråbstegn. Jeg har prøvet at slukke/starte, skifte tabletter 2 gange uden at det hjælper?","SOH- Der er brugt et Flowmeter på modulet. Jeg har ikke et flowmeter i bilen men det er bestilt. 
(jeg har “lånt” et flowmeter fra et modul som jeg har i bilen)  

SOH- Alle 3 moduler er registreret på maskinen. 


Modtaget af PKC Sunday, September 3, 2023 12:34. ",48283.0,130301867,118428,Flowmeter BW3 TP,1.0
WO034160,2200,2023-09-04 10:33:00,2023-09-04 11:26:00,B1138993,B1138993,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Pind bag røde rensenøgle er knækket.,,67800.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO034167,2630,2023-09-05 07:44:00,2023-09-05 10:40:00,BW168037,100150730H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Giver ingen mælk ved kaffe med mælk. Kommer meget lidt ved valg af Latte, men er meget vandet. ",,37439.0,130301715,116819,Milk Heating Coil TP,1.0
WO034179,8260,2023-09-04 10:35:00,2023-09-04 15:55:00,B1142825,B1142825,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Laver tynde shots,,62893.0,130305533,108082,Vandpumpehoved TP,1.0
WO034179,8260,2023-09-04 10:35:00,2023-09-04 15:55:00,B1142825,,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Laver tynde shots,,62893.0,130302257,126968,Fikseret Piston Komplet BW4 TP,1.0
WO034179,8260,2023-09-04 10:35:00,2023-09-04 15:55:00,B1142825,,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Laver tynde shots,,62893.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034179,8260,2023-09-04 10:35:00,2023-09-04 15:55:00,B1142825,B1142825,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Laver tynde shots,,62893.0,131000010R,125033R,Modul BW4c Mekanisk OMBYT,1.0
WO034181,2820,2023-09-04 14:11:00,2023-09-04 16:04:00,BW114829,BW114829,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ikke nok mælk,,897283.0,130301535,108793,Ventil Pakning TP,2.0
WO034181,2820,2023-09-04 14:11:00,2023-09-04 16:04:00,BW114829,BW053793H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Giver ikke nok mælk,,897283.0,130301715,116819,Milk Heating Coil TP,1.0
WO034188,2770,2023-09-05 08:16:00,2023-09-05 11:06:00,BW119317,BW119317,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Ingen kakao. Der kommer kun mælk. Forsøgt rengøring. ,,615157.0,130302170,125151,Print for Kakao modul TP,1.0
WO034194,2000,2023-09-07 08:20:00,2023-09-07 08:58:00,BW066148,BW066148,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskine hyler hver gang den brygger en kop kaffe. ,,374146.0,130301317,104818,"O-ring 10,69 x 3,53 TP",1.0
WO034225,8000,2023-09-05 10:55:00,2023-09-05 12:59:00,BW059337,BW059337,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Ingen mælk. Har renset og efterset mælkesug i morges. ,,748751.0,130301338,104886,"O-ring ø 78 x 2,5 TP",1.0
WO034225,8000,2023-09-05 10:55:00,2023-09-05 12:59:00,BW059337,BW059337,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Ingen mælk. Har renset og efterset mælkesug i morges. ,,748751.0,130301893,118594,Indsugningsrør for mælkeslange TP,1.0
WO034225,8000,2023-09-05 10:55:00,2023-09-05 12:59:00,BW059337,BW059337,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Ingen mælk. Har renset og efterset mælkesug i morges. ,,748751.0,130301535,108793,Ventil Pakning TP,3.0
WO034228,1560,2023-09-05 14:42:00,2023-09-05 16:44:00,BW050467,BW050467,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Vil i kværner og beder om påfyld af bønner. Kunde har påfyldt og forsøgt at efterse kværn om noget var i klemme. ,,190021.0,130301892,118588,Pakning for fix piston TP,1.0
WO034231,2920,2023-09-05 11:13:00,2023-09-05 15:24:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Steamer kan ikke skrues af, kun hele steamer falder af. Kaffen er kun lunken, flere har klaget og temperaturen. ",Obs. der ligger også et eftersyn på denne maskine. ,547663.0,130301811,117724,Beslag for udløb TP,1.0
WO034231,2920,2023-09-05 11:13:00,2023-09-05 15:24:00,BW080319,BW080319,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Steamer kan ikke skrues af, kun hele steamer falder af. Kaffen er kun lunken, flere har klaget og temperaturen. ",Obs. der ligger også et eftersyn på denne maskine. ,547663.0,130301860,118390,NTC føler TP,1.0
WO034232,8220,2023-09-05 11:25:00,2023-09-05 12:12:00,B1142847,100090216H,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Forsøg med tlf. support efter kl.12 - hun har skiftet mælk og nu skummer det, men hun undre sig over at den ikke ville før, for der var nok mælk. Ingen foam. Alle mælkeprodukter.",Ny renoveret modul ,,132000000,120701,Mælkepumpe TP,1.0
WO034244,2970,2023-09-06 13:45:00,2023-09-06 14:31:00,BW081054,BW081054,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Vand under maskinen ved brygning af kaffe og kaffe bliver kun udleveret efter 5 tryk. Som om den ikke kværner.  ,,130676.0,130301273,104360,Si For BW3 / BW4c Mekanisk TP,1.0
WO034258,4874,2023-09-05 11:12:00,2023-09-06 08:28:00,310159472,C800001CB9E74B01B,Used,Hændelse for modul,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Flow error,,28715.0,130307085,139117,Microsieve assy. BW4 TP,1.0
WO034258,4874,2023-09-05 11:12:00,2023-09-06 08:28:00,310159472,C800001CB9E74B01B,Used,Hændelse for modul,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Flow error,,28715.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034258,4874,2023-09-05 11:12:00,2023-09-06 08:28:00,310159472,C800001CB9E74B01B,Used,Hændelse for modul,BW4 CTM2 PF,Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud,Nedbrud,Flow error,,28715.0,130302338,129965,Housing piston fixed TP,1.0
WO034290,8382,2023-09-06 11:04:00,2023-09-06 12:09:00,B1141265,100062242B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,"Under rengøring kommer med stempelfejl, grumseskuffen er tømt og rensetabletter er opløst, men kan ikke gå videre. Kunde har før opkald forsøgt genstarte maskine. ",,,130302257,126968,Fikseret Piston Komplet BW4 TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,130301715,116819,Milk Heating Coil TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,132000000,120701,Mælkepumpe TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,130301872,118493,Mælke udløbsslange TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,130301257,104149,Ventil 3/2 vejs TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,130301686,116360,Kaffeudløbstud CTM TP,1.0
WO034296,8220,2023-09-07 07:44:00,2023-09-07 08:58:00,BW084710,BW084710,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Laver halve kopper ved cappuccino og latte. Anita har efterset mælkesug. ,WO på maskine til højre i reception også. ,,130301257,104149,Ventil 3/2 vejs TP,2.0
WO034297,8220,2023-09-06 13:21:00,2023-09-06 14:07:00,BW078416,BW093963H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Der ligger kaffe/vand under maskinen. Brygger fint kaffen.  ,WO på maskine til venstre i reception også. ,340229.0,132000000,120701,Mælkepumpe TP,1.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301715,116819,Milk Heating Coil TP,1.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301280,104484,Mobil piston komplet TP,1.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301318,104819,"O-ring 10,82 x 1,78 TP",1.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301316,104817,O-ring 9 x 2 TP,2.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301773,117469,Ventil 3 vejs TP,1.0
WO034309,7800,2023-09-07 12:23:00,2023-09-07 12:39:00,BW140248,BW140248,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper vand under maskinen. Der er meget vand i grumseskuffen.,,65223.0,130301175,101969,Piston FIX TP,1.0
WO034322,1560,2023-09-07 13:44:00,2023-09-07 15:19:00,B1142090,B1137501B,Used,Hændelse for modul,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud,Nedbrud,Vand i grumsebakken. ,,97122.0,130302403,132878,Ring membran for ventil 2/2 FKM BW4 mekanisk TP,2.0
WO034326,4970,2023-09-08 08:30:00,2023-09-08 10:36:00,BW134545,BW141667B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Fra mail: Kværn virker ikke. Der er en fejl ""udfyld bønner"", men bønner er fyldte. På samme maskine siver vand ud fra bunden.",,91733.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO034348,2100,2023-09-07 11:08:00,2023-09-07 13:52:00,BW141581,BW141581,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Midt i renseprogram melder flow error og kan ikke komme videre. ,"Kode til tekniker: Flow error ved rens
Se løsningsforslag i  fejlkodedokument",312177.0,130301529,108635,Ventil 2/2 indgang TP,1.0
WO034348,2100,2023-09-07 11:08:00,2023-09-07 13:52:00,BW141581,BW141668H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Midt i renseprogram melder flow error og kan ikke komme videre. ,"Kode til tekniker: Flow error ved rens
Se løsningsforslag i  fejlkodedokument",312177.0,130301715,116819,Milk Heating Coil TP,1.0
WO034393,2820,2023-09-08 12:30:00,2023-09-08 14:12:00,BW114830,BW151422B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,Piston error,"Kode til tekniker: Piston error (TX0113)
Se løsningsforslag i fejlkodedokumentet",843073.0,130301201,102534,Motor for brygger 24V TP,1.0
WO034402,4000,2023-09-08 14:03:00,2023-09-08 15:03:00,BW068701,BW122173B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskinen melder Flow Error og virker ikke.,Oplyst CD at der er kommet ny ejer i sidste uge. - NRB ,2630913.0,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO034402,4000,2023-09-08 14:03:00,2023-09-08 15:03:00,BW068701,BW122173B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskinen melder Flow Error og virker ikke.,Oplyst CD at der er kommet ny ejer i sidste uge. - NRB ,2630913.0,130301273,104360,Si For BW3 / BW4c Mekanisk TP,1.0
WO034402,4000,2023-09-08 14:03:00,2023-09-08 15:03:00,BW068701,BW122173B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,Maskinen melder Flow Error og virker ikke.,Oplyst CD at der er kommet ny ejer i sidste uge. - NRB ,2630913.0,130301280R,104484R,Mobil piston komplet TP Renoveret,1.0
WO034407,2630,2023-09-11 13:45:00,2023-09-11 14:18:00,BW168037,100150754B,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Udlevere ikke kaffe, brummer. Ingen fejlmeddelelser.",,37822.0,130301280R,104484R,Mobil piston komplet TP Renoveret,1.0
WO034410,2720,2023-09-11 12:25:00,2023-09-11 12:41:00,BW084200,BW084200,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Drypper ud under maskinen, det løber ud på gulvet",9-9-23. Bestilt ny spildbakke. ,76382.0,130301724,116877,Spildbakke komplet CTS/CBT/CBTM/CTMC BW3 520 mm,1.0
WO034436,2730,2023-09-11 10:40:00,2023-09-11 12:01:00,BW073128,BW145744H,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Maskine vil ikke tænde efter i går, da den kortslutter andre maskiner hos dem. Egen tekniker har efterset relæ og maskine er slukket. ",Hun beskrev at tekniker havde sagt at der var `overgang i den`,71489.0,130301917,119060,"Varmelegeme 3,2 KW TP",1.0
WO034446,8210,2023-09-11 12:42:00,2023-09-11 13:52:00,BW154151,BW154151,Used,Hændelse for modul,BW4 CTM2 P,Thermoplan Kaffemaskine BW4 CTM2 P RL 380V,Nedbrud,Nedbrud,"Vandflowfejl kommer under brygning af americano og latte. Løber kun ud af et udløbshoved, samt langsomt og produkterne er meget vandet/tynde. ",,,130302200,125724,Løfte ventil 2/2 ø6 DN4 BW4 TP,1.0
WO034447,2100,2023-09-11 11:21:00,2023-09-11 13:56:00,BW078519,BW083523H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Vand i grumseskuffen. ,,514766.0,130301638,115906,Stempel for ventil TP,4.0
WO034466,9681,2023-09-13 09:30:00,2023-09-13 17:09:00,BW162657,BW162657,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mælkeskum er meget forskelligt. Intet mønster for, hvilke drikke eller antal den ikke vil give skum, men det er ikke ens skum der kommer ud. ",,15705.0,130301257,104149,Ventil 3/2 vejs TP,1.0
WO034466,9681,2023-09-13 09:30:00,2023-09-13 17:09:00,BW162657,BW162657,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,"Mælkeskum er meget forskelligt. Intet mønster for, hvilke drikke eller antal den ikke vil give skum, men det er ikke ens skum der kommer ud. ",,15705.0,130301922,119407,Kontraventil til renseblok  TP,1.0
